BodyType,Make,GenModel,Model,YearFirstUsed,YearManufacture,LicenceStatus,2023,2022,2021,2020,2019,2018,2017,2016,2015,2014
Cars,FERRARI,FERRARI F430,F430,[x],2006,SORN,7,6,8,8,5,6,3,2,1,1
Cars,FERRARI,FERRARI F430,F430,[x],2005,Licensed,3,3,2,4,7,6,9,8,7,1
Cars,FERRARI,FERRARI F430,F430,[x],2005,SORN,5,5,6,4,2,2,1,1,0,1
Cars,FERRARI,FERRARI F430,F430,2008,2008,Licensed,2,3,3,3,3,3,3,4,4,4
Cars,FERRARI,FERRARI F430,F430,2008,2008,SORN,3,2,2,1,1,1,2,1,1,1
Cars,FERRARI,FERRARI F430,F430,2007,2007,Licensed,7,8,6,6,5,7,7,6,8,9
Cars,FERRARI,FERRARI F430,F430,2007,2007,SORN,4,3,4,5,6,6,6,6,5,4
Cars,FERRARI,FERRARI F430,F430,2006,2006,Licensed,20,17,20,21,20,20,24,22,22,26
Cars,FERRARI,FERRARI F430,F430,2006,2006,SORN,18,19,16,16,16,18,12,14,14,11
Cars,FERRARI,FERRARI F430,F430,2005,2005,Licensed,28,28,23,23,23,28,31,31,33,35
Cars,FERRARI,FERRARI F430,F430,2005,2005,SORN,11,10,15,14,15,13,8,8,9,8
Cars,FERRARI,FERRARI F430,F430 F1,[x],2009,Licensed,2,2,2,2,1,1,1,2,1,1
Cars,FERRARI,FERRARI F430,F430 F1,[x],2009,SORN,1,1,1,1,1,1,1,0,0,0
Cars,FERRARI,FERRARI F430,F430 F1,[x],2008,Licensed,0,0,0,0,0,1,1,2,5,3
Cars,FERRARI,FERRARI F430,F430 F1,[x],2008,SORN,4,4,4,4,4,3,4,2,2,1
Cars,FERRARI,FERRARI F430,F430 F1,[x],2007,Licensed,7,6,9,8,7,14,13,12,11,8
Cars,FERRARI,FERRARI F430,F430 F1,[x],2007,SORN,8,9,8,8,9,5,4,4,3,2
Cars,FERRARI,FERRARI F430,F430 F1,[x],2006,Licensed,2,4,3,3,5,3,5,6,4,4
Cars,FERRARI,FERRARI F430,F430 F1,[x],2006,SORN,4,4,4,5,4,6,4,2,2,1
Cars,FERRARI,FERRARI F430,F430 F1,[x],2005,Licensed,2,2,3,5,5,7,4,3,2,1
Cars,FERRARI,FERRARI F430,F430 F1,[x],2005,SORN,6,6,5,3,3,1,3,3,1,0
Cars,FERRARI,FERRARI F430,F430 F1,2010,2010,Licensed,0,0,0,0,0,0,0,1,1,1
Cars,FERRARI,FERRARI F430,F430 F1,2010,2010,SORN,1,1,1,1,1,1,1,0,0,0
Cars,FERRARI,FERRARI F430,F430 F1,2009,2009,Licensed,8,7,9,9,10,9,12,12,11,11
Cars,FERRARI,FERRARI F430,F430 F1,2009,2009,SORN,4,4,3,4,1,3,2,2,2,3
Cars,FERRARI,FERRARI F430,F430 F1,2008,2008,Licensed,32,35,35,39,43,47,54,53,54,55
Cars,FERRARI,FERRARI F430,F430 F1,2008,2008,SORN,33,31,32,29,23,21,17,16,14,10
Cars,FERRARI,FERRARI F430,F430 F1,2007,2007,Licensed,59,59,56,57,67,75,81,83,95,94
Cars,FERRARI,FERRARI F430,F430 F1,2007,2007,SORN,55,51,55,60,47,40,33,31,19,21
Cars,FERRARI,FERRARI F430,F430 F1,2006,2006,Licensed,38,47,47,54,55,59,57,68,68,69
Cars,FERRARI,FERRARI F430,F430 F1,2006,2006,SORN,48,41,41,38,33,30,33,20,21,17
Cars,FERRARI,FERRARI F430,F430 F1,2005,2005,Licensed,33,34,36,36,45,48,46,51,56,58
Cars,FERRARI,FERRARI F430,F430 F1,2005,2005,SORN,34,35,34,33,23,24,22,19,15,13
Cars,FERRARI,FERRARI F430,F430 SCUDERIA SPDR 16M SA,[x],2009,Licensed,1,2,4,3,4,5,7,8,7,3
Cars,FERRARI,FERRARI F430,F430 SCUDERIA SPDR 16M SA,[x],2009,SORN,6,5,3,5,5,4,3,1,0,0
Cars,FERRARI,FERRARI F430,F430 SCUDERIA SPDR 16M SA,[x],2008,Licensed,0,0,0,0,0,0,0,0,1,0
Cars,FERRARI,FERRARI F430,F430 SCUDERIA SPDR 16M SA,[x],2008,SORN,0,0,0,1,1,1,1,1,0,0
Cars,FERRARI,FERRARI F430,F430 SCUDERIA SPDR 16M SA,2009,2009,Licensed,9,13,10,11,16,12,7,15,19,19
Cars,FERRARI,FERRARI F430,F430 SCUDERIA SPDR 16M SA,2009,2009,SORN,25,23,26,24,20,25,28,18,19,16
Cars,FERRARI,FERRARI F430,F430 SPIDER,[x],2009,Licensed,1,0,1,0,1,1,2,2,0,1
Cars,FERRARI,FERRARI F430,F430 SPIDER,[x],2009,SORN,1,2,1,2,2,1,0,0,1,0
Cars,FERRARI,FERRARI F430,F430 SPIDER,[x],2008,Licensed,0,0,0,0,1,1,1,0,0,0
Cars,FERRARI,FERRARI F430,F430 SPIDER,[x],2008,SORN,2,2,2,2,0,0,0,0,0,0
Cars,FERRARI,FERRARI F430,F430 SPIDER,[x],2007,Licensed,3,3,3,3,4,4,5,4,2,2
Cars,FERRARI,FERRARI F430,F430 SPIDER,[x],2007,SORN,2,2,2,2,1,2,1,0,0,0
Cars,FERRARI,FERRARI F430,F430 SPIDER,[x],2006,Licensed,1,1,1,2,4,4,5,4,1,2
Cars,FERRARI,FERRARI F430,F430 SPIDER,[x],2006,SORN,5,4,4,3,2,3,2,2,2,1
Cars,FERRARI,FERRARI F430,F430 SPIDER,[x],2005,Licensed,3,3,3,3,3,3,3,3,3,3
Cars,FERRARI,FERRARI F430,F430 SPIDER,[x],2004,Licensed,0,0,0,0,0,0,1,0,0,0
Cars,FERRARI,FERRARI F430,F430 SPIDER,[x],2004,SORN,1,1,1,1,1,1,0,0,0,0
Cars,FERRARI,FERRARI F430,F430 SPIDER,[x],2003,SORN,0,0,0,0,0,1,1,1,1,0
Cars,FERRARI,FERRARI F430,F430 SPIDER,2008,2008,Licensed,1,1,3,3,2,4,4,4,4,4
Cars,FERRARI,FERRARI F430,F430 SPIDER,2008,2008,SORN,2,2,0,0,2,1,0,1,1,1
Cars,FERRARI,FERRARI F430,F430 SPIDER,2007,2007,Licensed,5,7,5,5,8,8,9,8,9,10
Cars,FERRARI,FERRARI F430,F430 SPIDER,2007,2007,SORN,6,4,6,7,4,4,3,3,2,0
Cars,FERRARI,FERRARI F430,F430 SPIDER,2006,2006,Licensed,15,17,13,13,16,20,18,16,22,24
Cars,FERRARI,FERRARI F430,F430 SPIDER,2006,2006,SORN,11,11,16,17,15,11,12,13,9,8
Cars,FERRARI,FERRARI F430,F430 SPIDER,2005,2005,Licensed,28,34,37,32,33,32,39,43,46,48
Cars,FERRARI,FERRARI F430,F430 SPIDER,2005,2005,SORN,25,20,20,25,25,24,18,13,11,7
Cars,FERRARI,FERRARI F430,F430 SPIDER F1,[x],2009,Licensed,1,1,1,1,2,2,1,0,1,1
Cars,FERRARI,FERRARI F430,F430 SPIDER F1,[x],2009,SORN,1,1,1,1,0,0,0,1,0,0
Cars,FERRARI,FERRARI F430,F430 SPIDER F1,[x],2008,Licensed,2,4,3,3,4,4,5,4,5,6
Cars,FERRARI,FERRARI F430,F430 SPIDER F1,[x],2008,SORN,5,3,4,4,3,4,2,2,2,1
Cars,FERRARI,FERRARI F430,F430 SPIDER F1,[x],2007,Licensed,4,3,2,3,4,4,4,3,3,3
Cars,FERRARI,FERRARI F430,F430 SPIDER F1,[x],2007,SORN,0,0,1,0,0,0,0,0,0,0
Cars,FERRARI,FERRARI F430,F430 SPIDER F1,[x],2006,Licensed,1,0,0,2,1,1,2,3,3,3
Cars,FERRARI,FERRARI F430,F430 SPIDER F1,[x],2006,SORN,3,4,4,2,3,2,2,1,0,0
Cars,FERRARI,FERRARI F430,F430 SPIDER F1,[x],2005,Licensed,2,2,1,1,2,2,3,2,1,1
Cars,FERRARI,FERRARI F430,F430 SPIDER F1,[x],2005,SORN,0,0,0,0,1,1,0,0,0,0
Cars,FERRARI,FERRARI F430,F430 SPIDER F1,2012,2012,Licensed,0,0,0,0,0,1,1,0,1,1
Cars,FERRARI,FERRARI F430,F430 SPIDER F1,2012,2012,SORN,1,1,0,0,0,0,0,0,0,0
Cars,FERRARI,FERRARI F430,F430 SPIDER F1,2009,2009,Licensed,18,12,14,17,21,23,19,24,26,29
Cars,FERRARI,FERRARI F430,F430 SPIDER F1,2009,2009,SORN,14,17,16,14,12,9,10,6,6,4
Cars,FERRARI,FERRARI F430,F430 SPIDER F1,2008,2008,Licensed,92,92,98,84,105,110,119,128,133,145
Cars,FERRARI,FERRARI F430,F430 SPIDER F1,2008,2008,SORN,71,70,67,78,65,59,52,39,32,24
Cars,FERRARI,FERRARI F430,F430 SPIDER F1,2007,2007,Licensed,93,113,111,108,125,128,133,148,160,166
Cars,FERRARI,FERRARI F430,F430 SPIDER F1,2007,2007,SORN,107,91,88,93,80,76,71,56,45,37
Cars,FERRARI,FERRARI F430,F430 SPIDER F1,2006,2006,Licensed,72,78,80,76,85,82,88,93,110,111
Cars,FERRARI,FERRARI F430,F430 SPIDER F1,2006,2006,SORN,61,58,56,66,54,54,50,47,30,25
Cars,FERRARI,FERRARI F430,F430 SPIDER F1,2005,2005,Licensed,48,48,55,52,62,70,72,74,78,82
Cars,FERRARI,FERRARI F430,F430 SPIDER F1,2005,2005,SORN,46,47,41,45,35,27,23,23,19,18
Cars,FERRARI,FERRARI F8,F8 SPIDER S-A,[x],2021,Licensed,0,1,0,[z],[z],[z],[z],[z],[z],[z]
Cars,FERRARI,FERRARI F8,F8 SPIDER S-A,2023,2023,Licensed,18,[z],[z],[z],[z],[z],[z],[z],[z],[z]
Cars,FERRARI,FERRARI F8,F8 SPIDER S-A,2023,2023,SORN,2,[z],[z],[z],[z],[z],[z],[z],[z],[z]
Cars,FERRARI,FERRARI F8,F8 SPIDER S-A,2022,2022,Licensed,96,124,[z],[z],[z],[z],[z],[z],[z],[z]
Cars,FERRARI,FERRARI F8,F8 SPIDER S-A,2022,2022,SORN,24,10,[z],[z],[z],[z],[z],[z],[z],[z]
Cars,FERRARI,FERRARI F8,F8 SPIDER S-A,2021,2021,Licensed,144,165,182,[z],[z],[z],[z],[z],[z],[z]
Cars,FERRARI,FERRARI F8,F8 SPIDER S-A,2021,2021,SORN,35,18,8,[z],[z],[z],[z],[z],[z],[z]
Cars,FERRARI,FERRARI F8,F8 SPIDER S-A,2020,2020,Licensed,11,10,11,14,[z],[z],[z],[z],[z],[z]
Cars,FERRARI,FERRARI F8,F8 SPIDER S-A,2020,2020,SORN,1,1,1,0,[z],[z],[z],[z],[z],[z]
Cars,FERRARI,FERRARI F8,F8 TRIBUTO S-A,[x],2022,Licensed,1,0,[z],[z],[z],[z],[z],[z],[z],[z]
Cars,FERRARI,FERRARI F8,F8 TRIBUTO S-A,[x],2021,Licensed,1,0,0,[z],[z],[z],[z],[z],[z],[z]
Cars,FERRARI,FERRARI F8,F8 TRIBUTO S-A,2023,2023,Licensed,1,[z],[z],[z],[z],[z],[z],[z],[z],[z]
Cars,FERRARI,FERRARI F8,F8 TRIBUTO S-A,2022,2022,Licensed,48,56,[z],[z],[z],[z],[z],[z],[z],[z]
Cars,FERRARI,FERRARI F8,F8 TRIBUTO S-A,2022,2022,SORN,13,5,[z],[z],[z],[z],[z],[z],[z],[z]
Cars,FERRARI,FERRARI F8,F8 TRIBUTO S-A,2021,2021,Licensed,132,137,161,[z],[z],[z],[z],[z],[z],[z]
Cars,FERRARI,FERRARI F8,F8 TRIBUTO S-A,2021,2021,SORN,19,21,8,[z],[z],[z],[z],[z],[z],[z]
Cars,FERRARI,FERRARI F8,F8 TRIBUTO S-A,2020,2020,Licensed,83,100,101,122,[z],[z],[z],[z],[z],[z]
Cars,FERRARI,FERRARI F8,F8 TRIBUTO S-A,2020,2020,SORN,25,23,20,6,[z],[z],[z],[z],[z],[z]
Cars,FERRARI,FERRARI FF,FF V12,[x],2015,Licensed,0,0,0,0,0,1,0,0,0,[z]
Cars,FERRARI,FERRARI FF,FF V12,[x],2015,SORN,2,2,2,1,1,0,0,0,0,[z]
Cars,FERRARI,FERRARI FF,FF V12,[x],2014,Licensed,0,1,1,1,2,1,1,1,0,0
Cars,FERRARI,FERRARI FF,FF V12,[x],2013,Licensed,0,0,0,0,1,1,0,1,0,0
Cars,FERRARI,FERRARI FF,FF V12,[x],2013,SORN,2,2,2,2,1,1,2,0,0,0
Cars,FERRARI,FERRARI FF,FF V12,[x],2012,Licensed,3,3,2,2,2,2,1,1,1,1
Cars,FERRARI,FERRARI FF,FF V12,[x],2012,SORN,1,0,0,0,0,0,1,1,0,0
Cars,FERRARI,FERRARI FF,FF V12,[x],2011,Licensed,1,1,1,1,1,2,1,1,0,0
Cars,FERRARI,FERRARI FF,FF V12,2017,2017,Licensed,1,0,0,0,0,1,1,[z],[z],[z]
Cars,FERRARI,FERRARI FF,FF V12,2017,2017,SORN,0,1,1,1,1,0,0,[z],[z],[z]
Cars,FERRARI,FERRARI FF,FF V12,2016,2016,Licensed,16,17,15,18,16,15,19,19,[z],[z]
Cars,FERRARI,FERRARI FF,FF V12,2016,2016,SORN,2,1,3,0,1,1,0,0,[z],[z]
Cars,FERRARI,FERRARI FF,FF V12,2015,2015,Licensed,30,28,28,26,32,31,33,36,35,[z]
Cars,FERRARI,FERRARI FF,FF V12,2015,2015,SORN,5,7,5,7,2,4,3,0,0,[z]
Cars,FERRARI,FERRARI FF,FF V12,2014,2014,Licensed,34,34,37,36,40,39,42,39,43,45
Cars,FERRARI,FERRARI FF,FF V12,2014,2014,SORN,8,6,5,5,2,2,0,3,0,0
Cars,FERRARI,FERRARI FF,FF V12,2014,2013,Licensed,1,0,1,0,1,1,0,1,1,1
Cars,FERRARI,FERRARI FF,FF V12,2013,2013,Licensed,29,31,29,27,27,26,29,28,31,30
Cars,FERRARI,FERRARI FF,FF V12,2013,2013,SORN,3,0,2,2,1,1,0,2,2,1
Cars,FERRARI,FERRARI FF,FF V12,2012,2012,Licensed,68,71,70,66,76,75,73,75,85,82
Cars,FERRARI,FERRARI FF,FF V12,2012,2012,SORN,10,6,7,9,6,6,6,6,0,0
Cars,FERRARI,FERRARI FF,FF V12,2012,2011,Licensed,0,0,0,0,0,1,1,1,1,1
Cars,FERRARI,FERRARI FF,FF V12,2012,2011,SORN,1,1,1,1,1,0,0,0,0,0
Cars,FERRARI,FERRARI FF,FF V12,2011,2011,Licensed,15,14,14,16,17,19,18,17,19,18
Cars,FERRARI,FERRARI FF,FF V12,2011,2011,SORN,3,3,4,2,2,1,1,0,1,1
Cars,FERRARI,FERRARI GTC4,GTC4 LUSSO T V8,2020,2020,Licensed,5,7,6,7,[z],[z],[z],[z],[z],[z]
Cars,FERRARI,FERRARI GTC4,GTC4 LUSSO T V8,2020,2020,SORN,2,1,1,0,[z],[z],[z],[z],[z],[z]
Cars,FERRARI,FERRARI GTC4,GTC4 LUSSO T V8,2019,2019,Licensed,29,30,31,30,30,[z],[z],[z],[z],[z]
Cars,FERRARI,FERRARI GTC4,GTC4 LUSSO T V8,2019,2019,SORN,1,0,0,3,1,[z],[z],[z],[z],[z]
Cars,FERRARI,FERRARI GTC4,GTC4 LUSSO T V8,2018,2018,Licensed,41,42,42,41,37,44,[z],[z],[z],[z]
Cars,FERRARI,FERRARI GTC4,GTC4 LUSSO T V8,2018,2018,SORN,3,1,3,2,4,1,[z],[z],[z],[z]
Cars,FERRARI,FERRARI GTC4,GTC4 LUSSO T V8,2017,2017,Licensed,10,12,9,10,9,12,15,[z],[z],[z]
Cars,FERRARI,FERRARI GTC4,GTC4 LUSSO T V8,2017,2017,SORN,2,1,2,3,3,1,0,[z],[z],[z]
Cars,FERRARI,FERRARI GTC4,GTC4 LUSSO V12,[x],2018,Licensed,0,1,1,0,0,0,[z],[z],[z],[z]
Cars,FERRARI,FERRARI GTC4,GTC4 LUSSO V12,[x],2017,Licensed,1,1,1,1,1,2,0,[z],[z],[z]
Cars,FERRARI,FERRARI GTC4,GTC4 LUSSO V12,[x],2017,SORN,1,1,1,0,0,0,0,[z],[z],[z]
Cars,FERRARI,FERRARI GTC4,GTC4 LUSSO V12,2021,2021,Licensed,5,5,5,[z],[z],[z],[z],[z],[z],[z]
Cars,FERRARI,FERRARI GTC4,GTC4 LUSSO V12,2020,2020,Licensed,11,15,15,13,[z],[z],[z],[z],[z],[z]
Cars,FERRARI,FERRARI GTC4,GTC4 LUSSO V12,2020,2020,SORN,3,0,0,2,[z],[z],[z],[z],[z],[z]
Cars,FERRARI,FERRARI GTC4,GTC4 LUSSO V12,2019,2019,Licensed,36,39,42,38,44,[z],[z],[z],[z],[z]
Cars,FERRARI,FERRARI GTC4,GTC4 LUSSO V12,2019,2019,SORN,2,1,1,3,0,[z],[z],[z],[z],[z]
Cars,FERRARI,FERRARI GTC4,GTC4 LUSSO V12,2018,2018,Licensed,88,92,86,89,92,100,[z],[z],[z],[z]
Cars,FERRARI,FERRARI GTC4,GTC4 LUSSO V12,2018,2018,SORN,11,8,11,11,7,1,[z],[z],[z],[z]
Cars,FERRARI,FERRARI GTC4,GTC4 LUSSO V12,2017,2017,Licensed,65,74,75,75,74,81,85,[z],[z],[z]
Cars,FERRARI,FERRARI GTC4,GTC4 LUSSO V12,2017,2017,SORN,8,5,3,3,3,4,1,[z],[z],[z]
Cars,FERRARI,FERRARI LAFERRARI,LAFERRARI AB S-A,[x],2019,Licensed,0,0,0,0,1,[z],[z],[z],[z],[z]
Cars,FERRARI,FERRARI LAFERRARI,LAFERRARI AB S-A,[x],2016,Licensed,1,1,1,2,2,1,0,0,[z],[z]
Cars,FERRARI,FERRARI LAFERRARI,LAFERRARI AB S-A,[x],2016,SORN,1,0,1,0,0,1,0,0,[z],[z]
Cars,FERRARI,FERRARI LAFERRARI,LAFERRARI AB S-A,[x],2015,Licensed,0,0,0,1,1,1,1,0,0,[z]
Cars,FERRARI,FERRARI LAFERRARI,LAFERRARI AB S-A,[x],2014,Licensed,1,1,1,1,3,3,2,3,1,1
Cars,FERRARI,FERRARI LAFERRARI,LAFERRARI AB S-A,[x],2014,SORN,2,3,3,3,1,1,1,0,0,0
Cars,FERRARI,FERRARI LAFERRARI,LAFERRARI AB S-A,[x],2013,Licensed,0,0,1,1,1,0,0,1,1,0
Cars,FERRARI,FERRARI LAFERRARI,LAFERRARI AB S-A,2018,2018,SORN,3,3,3,3,3,3,[z],[z],[z],[z]
Cars,FERRARI,FERRARI LAFERRARI,LAFERRARI AB S-A,2016,2016,Licensed,2,2,2,4,2,3,4,8,[z],[z]
Cars,FERRARI,FERRARI LAFERRARI,LAFERRARI AB S-A,2016,2016,SORN,6,5,5,4,6,5,4,0,[z],[z]
Cars,FERRARI,FERRARI LAFERRARI,LAFERRARI AB S-A,2015,2015,Licensed,3,3,4,6,10,10,11,12,14,[z]
Cars,FERRARI,FERRARI LAFERRARI,LAFERRARI AB S-A,2015,2015,SORN,8,9,8,7,3,4,3,2,0,[z]
Cars,FERRARI,FERRARI LAFERRARI,LAFERRARI AB S-A,2014,2014,Licensed,4,7,8,9,10,10,12,14,14,17
Cars,FERRARI,FERRARI LAFERRARI,LAFERRARI AB S-A,2014,2014,SORN,11,7,7,6,6,6,5,3,2,0
Cars,FERRARI,FERRARI LAFERRARI,LAFERRARI AD S-A,[x],2017,Licensed,1,0,0,0,0,0,0,[z],[z],[z]
Cars,FERRARI,FERRARI LAFERRARI,LAFERRARI AD S-A,2019,2019,Licensed,1,1,1,1,1,[z],[z],[z],[z],[z]
Cars,FERRARI,FERRARI LAFERRARI,LAFERRARI AD S-A,2018,2018,Licensed,2,2,2,1,0,0,[z],[z],[z],[z]
Cars,FERRARI,FERRARI LAFERRARI,LAFERRARI AD S-A,2018,2018,SORN,1,1,1,2,3,3,[z],[z],[z],[z]
Cars,FERRARI,FERRARI LAFERRARI,LAFERRARI AD S-A,2017,2017,Licensed,5,6,5,5,6,6,9,[z],[z],[z]
Cars,FERRARI,FERRARI LAFERRARI,LAFERRARI AD S-A,2017,2017,SORN,5,4,5,4,3,3,1,[z],[z],[z]
Cars,FERRARI,FERRARI LAFERRARI,LAFERRARI AD S-A,2016,2016,Licensed,2,2,2,1,5,5,5,6,[z],[z]
Cars,FERRARI,FERRARI LAFERRARI,LAFERRARI AD S-A,2016,2016,SORN,5,5,5,6,2,2,2,0,[z],[z]
Buses and coaches,FERRARI,FERRARI MODEL MISSING,MISSING,2013,2013,Licensed,0,0,0,0,0,0,0,0,0,1
Cars,FERRARI,FERRARI MODEL MISSING,MISSING,[x],[x],Licensed,6,6,6,5,5,5,6,6,7,6
Cars,FERRARI,FERRARI MODEL MISSING,MISSING,[x],[x],SORN,6,4,4,5,5,5,4,4,4,5
Cars,FERRARI,FERRARI MODEL MISSING,MISSING,[x],2022,Licensed,2,0,[z],[z],[z],[z],[z],[z],[z],[z]
Cars,FERRARI,FERRARI MODEL MISSING,MISSING,[x],2021,Licensed,0,1,0,[z],[z],[z],[z],[z],[z],[z]
Cars,FERRARI,FERRARI MODEL MISSING,MISSING,[x],2021,SORN,2,1,0,[z],[z],[z],[z],[z],[z],[z]
Cars,FERRARI,FERRARI MODEL MISSING,MISSING,[x],2020,Licensed,1,1,3,0,[z],[z],[z],[z],[z],[z]
Cars,FERRARI,FERRARI MODEL MISSING,MISSING,[x],2020,SORN,1,1,0,0,[z],[z],[z],[z],[z],[z]
Cars,FERRARI,FERRARI MODEL MISSING,MISSING,[x],2019,Licensed,5,3,2,3,2,[z],[z],[z],[z],[z]
Cars,FERRARI,FERRARI MODEL MISSING,MISSING,[x],2019,SORN,5,6,4,3,1,[z],[z],[z],[z],[z]
Cars,FERRARI,FERRARI MODEL MISSING,MISSING,[x],2018,Licensed,6,5,5,6,4,4,[z],[z],[z],[z]
Cars,FERRARI,FERRARI MODEL MISSING,MISSING,[x],2018,SORN,7,7,7,6,5,0,[z],[z],[z],[z]
Cars,FERRARI,FERRARI MODEL MISSING,MISSING,[x],2017,Licensed,9,6,10,7,7,7,0,[z],[z],[z]
Cars,FERRARI,FERRARI MODEL MISSING,MISSING,[x],2017,SORN,9,10,5,5,5,2,0,[z],[z],[z]
Cars,FERRARI,FERRARI MODEL MISSING,MISSING,[x],2016,Licensed,10,8,8,9,6,9,5,2,[z],[z]
Cars,FERRARI,FERRARI MODEL MISSING,MISSING,[x],2016,SORN,14,15,13,8,7,5,1,0,[z],[z]
Cars,FERRARI,FERRARI MODEL MISSING,MISSING,[x],2015,Licensed,19,19,20,16,20,25,21,17,6,[z]
Cars,FERRARI,FERRARI MODEL MISSING,MISSING,[x],2015,SORN,27,25,22,22,19,12,11,8,0,[z]
Cars,FERRARI,FERRARI MODEL MISSING,MISSING,[x],2014,Licensed,20,19,17,15,22,26,21,22,15,2
Cars,FERRARI,FERRARI MODEL MISSING,MISSING,[x],2014,SORN,22,20,20,24,15,18,10,8,1,0
Cars,FERRARI,FERRARI MODEL MISSING,MISSING,[x],2013,Licensed,6,10,10,10,12,11,9,7,3,5
Cars,FERRARI,FERRARI MODEL MISSING,MISSING,[x],2013,SORN,14,10,10,9,6,7,5,4,3,1
Cars,FERRARI,FERRARI MODEL MISSING,MISSING,[x],2012,Licensed,11,12,12,13,13,13,13,12,11,11
Cars,FERRARI,FERRARI MODEL MISSING,MISSING,[x],2012,SORN,17,16,16,17,16,13,10,10,1,1
Cars,FERRARI,FERRARI MODEL MISSING,MISSING,[x],2011,Licensed,17,15,18,13,19,27,22,28,29,18
Cars,FERRARI,FERRARI MODEL MISSING,MISSING,[x],2011,SORN,33,32,32,32,28,24,22,15,9,1
Cars,FERRARI,FERRARI MODEL MISSING,MISSING,[x],2010,Licensed,16,18,20,22,19,24,26,29,32,26
Cars,FERRARI,FERRARI MODEL MISSING,MISSING,[x],2010,SORN,34,33,31,26,25,21,19,13,9,3
Cars,FERRARI,FERRARI MODEL MISSING,MISSING,[x],2009,Licensed,12,11,13,16,20,19,22,20,14,8
Cars,FERRARI,FERRARI MODEL MISSING,MISSING,[x],2009,SORN,22,22,23,21,18,16,13,10,4,2
Cars,FERRARI,FERRARI MODEL MISSING,MISSING,[x],2008,Licensed,14,16,13,15,17,13,16,15,9,9
Cars,FERRARI,FERRARI MODEL MISSING,MISSING,[x],2008,SORN,14,11,11,9,11,12,6,5,4,2
Cars,FERRARI,FERRARI MODEL MISSING,MISSING,[x],2007,Licensed,10,14,17,16,16,12,11,9,9,6
Cars,FERRARI,FERRARI MODEL MISSING,MISSING,[x],2007,SORN,17,12,11,10,9,9,5,3,2,1
Cars,FERRARI,FERRARI MODEL MISSING,MISSING,[x],2006,Licensed,4,2,3,8,9,10,9,6,7,3
Cars,FERRARI,FERRARI MODEL MISSING,MISSING,[x],2006,SORN,9,11,10,8,5,4,3,2,0,1
Cars,FERRARI,FERRARI MODEL MISSING,MISSING,[x],2005,Licensed,3,7,8,9,12,10,9,14,10,4
Cars,FERRARI,FERRARI MODEL MISSING,MISSING,[x],2005,SORN,16,14,13,11,10,10,12,5,4,1
Cars,FERRARI,FERRARI MODEL MISSING,MISSING,[x],2004,Licensed,16,21,18,18,29,28,26,30,35,37
Cars,FERRARI,FERRARI MODEL MISSING,MISSING,[x],2004,SORN,71,64,66,62,52,53,45,34,29,16
Cars,FERRARI,FERRARI MODEL MISSING,MISSING,[x],2003,Licensed,11,14,18,12,17,22,29,26,26,19
Cars,FERRARI,FERRARI MODEL MISSING,MISSING,[x],2003,SORN,34,32,27,33,25,16,12,12,7,4
Cars,FERRARI,FERRARI MODEL MISSING,MISSING,[x],2002,Licensed,8,6,8,13,15,16,12,10,13,11
Cars,FERRARI,FERRARI MODEL MISSING,MISSING,[x],2002,SORN,27,28,27,23,19,17,19,15,13,9
Cars,FERRARI,FERRARI MODEL MISSING,MISSING,[x],2001,Licensed,12,10,17,17,17,20,18,16,19,10
Cars,FERRARI,FERRARI MODEL MISSING,MISSING,[x],2001,SORN,33,34,28,26,24,23,22,22,17,11
Cars,FERRARI,FERRARI MODEL MISSING,MISSING,[x],2000,Licensed,10,12,15,16,17,11,17,19,16,12
Cars,FERRARI,FERRARI MODEL MISSING,MISSING,[x],2000,SORN,24,26,24,22,20,22,18,12,11,6
Cars,FERRARI,FERRARI MODEL MISSING,MISSING,[x],1999,Licensed,20,22,18,19,27,31,29,29,36,21
Cars,FERRARI,FERRARI MODEL MISSING,MISSING,[x],1999,SORN,38,39,42,40,34,25,22,20,10,6
Cars,FERRARI,FERRARI MODEL MISSING,MISSING,[x],1998,Licensed,31,39,35,33,38,35,40,43,46,26
Cars,FERRARI,FERRARI MODEL MISSING,MISSING,[x],1998,SORN,59,55,54,56,53,47,44,28,20,17
Cars,FERRARI,FERRARI MODEL MISSING,MISSING,[x],1997,Licensed,45,45,50,45,46,51,50,58,56,45
Cars,FERRARI,FERRARI MODEL MISSING,MISSING,[x],1997,SORN,81,79,72,71,68,66,57,48,43,23
Cars,FERRARI,FERRARI MODEL MISSING,MISSING,[x],1996,Licensed,18,25,26,28,26,31,36,36,38,30
Cars,FERRARI,FERRARI MODEL MISSING,MISSING,[x],1996,SORN,57,53,52,54,56,48,41,37,28,23
Cars,FERRARI,FERRARI MODEL MISSING,MISSING,[x],1995,Licensed,24,25,26,26,30,32,32,34,34,27
Cars,FERRARI,FERRARI MODEL MISSING,MISSING,[x],1995,SORN,52,47,45,47,44,40,35,25,16,13
Cars,FERRARI,FERRARI MODEL MISSING,MISSING,[x],1994,Licensed,12,15,18,18,23,25,25,25,19,14
Cars,FERRARI,FERRARI MODEL MISSING,MISSING,[x],1994,SORN,46,46,42,42,39,37,31,22,19,12
Cars,FERRARI,FERRARI MODEL MISSING,MISSING,[x],1993,Licensed,16,13,15,16,19,18,17,18,18,15
