BodyType,Make,GenModel,Model,YearFirstUsed,YearManufacture,LicenceStatus,2023,2022,2021,2020,2019,2018,2017,2016,2015,2014
Other vehicles,LAMBORGHINI,LAMBORGHINI MODEL MISSING,MISSING,2010,2010,Licensed,9,9,9,8,8,8,9,7,9,9
Other vehicles,LAMBORGHINI,LAMBORGHINI MODEL MISSING,MISSING,2010,2010,SORN,0,0,0,1,0,0,0,0,0,0
Other vehicles,LAMBORGHINI,LAMBORGHINI MODEL MISSING,MISSING,2010,1992,Licensed,1,1,1,1,1,1,1,1,1,1
Other vehicles,LAMBORGHINI,LAMBORGHINI MODEL MISSING,MISSING,2009,2009,Licensed,19,21,20,20,21,22,23,23,25,29
Other vehicles,LAMBORGHINI,LAMBORGHINI MODEL MISSING,MISSING,2009,2009,SORN,4,4,4,4,5,5,3,3,2,2
Other vehicles,LAMBORGHINI,LAMBORGHINI MODEL MISSING,MISSING,2009,2001,Licensed,1,1,1,1,1,1,1,1,1,1
Other vehicles,LAMBORGHINI,LAMBORGHINI MODEL MISSING,MISSING,2008,2008,Licensed,20,22,25,26,28,28,28,27,29,30
Other vehicles,LAMBORGHINI,LAMBORGHINI MODEL MISSING,MISSING,2008,2008,SORN,2,2,2,3,3,3,3,3,2,1
Other vehicles,LAMBORGHINI,LAMBORGHINI MODEL MISSING,MISSING,2007,2007,Licensed,31,33,35,37,39,42,42,40,40,43
Other vehicles,LAMBORGHINI,LAMBORGHINI MODEL MISSING,MISSING,2007,2007,SORN,4,3,3,3,2,2,2,1,2,1
Other vehicles,LAMBORGHINI,LAMBORGHINI MODEL MISSING,MISSING,2006,2006,Licensed,32,33,33,34,36,40,43,40,39,41
Other vehicles,LAMBORGHINI,LAMBORGHINI MODEL MISSING,MISSING,2006,2006,SORN,1,1,1,0,0,0,0,0,0,0
Other vehicles,LAMBORGHINI,LAMBORGHINI MODEL MISSING,MISSING,2006,1992,Licensed,1,1,1,1,1,0,0,0,0,0
Other vehicles,LAMBORGHINI,LAMBORGHINI MODEL MISSING,MISSING,2005,2005,Licensed,35,38,40,39,38,38,39,36,37,40
Other vehicles,LAMBORGHINI,LAMBORGHINI MODEL MISSING,MISSING,2005,2005,SORN,1,1,1,1,1,2,1,1,1,1
Other vehicles,LAMBORGHINI,LAMBORGHINI MODEL MISSING,MISSING,2004,2004,Licensed,49,48,48,49,51,53,53,51,52,57
Other vehicles,LAMBORGHINI,LAMBORGHINI MODEL MISSING,MISSING,2004,2004,SORN,3,3,2,2,2,1,1,1,0,0
Other vehicles,LAMBORGHINI,LAMBORGHINI MODEL MISSING,MISSING,2003,2003,Licensed,41,42,44,45,44,46,45,39,43,40
Other vehicles,LAMBORGHINI,LAMBORGHINI MODEL MISSING,MISSING,2003,2003,SORN,4,4,3,2,2,1,1,1,2,2
Other vehicles,LAMBORGHINI,LAMBORGHINI MODEL MISSING,MISSING,2002,2002,Licensed,31,36,34,35,36,38,39,38,37,37
Other vehicles,LAMBORGHINI,LAMBORGHINI MODEL MISSING,MISSING,2002,2002,SORN,4,2,3,1,1,1,1,1,1,0
Other vehicles,LAMBORGHINI,LAMBORGHINI MODEL MISSING,MISSING,2001,2001,Licensed,20,22,22,25,25,25,26,29,32,36
Other vehicles,LAMBORGHINI,LAMBORGHINI MODEL MISSING,MISSING,2001,2001,SORN,7,7,7,6,4,4,4,4,2,2
Other vehicles,LAMBORGHINI,LAMBORGHINI MODEL MISSING,MISSING,2000,2000,Licensed,20,21,21,22,22,23,25,26,29,26
Other vehicles,LAMBORGHINI,LAMBORGHINI MODEL MISSING,MISSING,2000,2000,SORN,1,1,0,0,0,1,2,3,2,2
Other vehicles,LAMBORGHINI,LAMBORGHINI MODEL MISSING,MISSING,1999,1999,Licensed,7,7,7,7,8,9,9,11,11,11
Other vehicles,LAMBORGHINI,LAMBORGHINI MODEL MISSING,MISSING,1999,1999,SORN,3,3,3,3,2,1,2,1,1,1
Other vehicles,LAMBORGHINI,LAMBORGHINI MODEL MISSING,MISSING,1998,1998,Licensed,22,22,21,21,19,20,19,19,19,19
Other vehicles,LAMBORGHINI,LAMBORGHINI MODEL MISSING,MISSING,1998,1998,SORN,0,0,0,0,1,1,1,0,0,0
Other vehicles,LAMBORGHINI,LAMBORGHINI MODEL MISSING,MISSING,1997,1997,Licensed,36,35,36,37,38,37,35,35,37,37
Other vehicles,LAMBORGHINI,LAMBORGHINI MODEL MISSING,MISSING,1997,1997,SORN,7,7,6,6,5,3,4,4,4,4
Other vehicles,LAMBORGHINI,LAMBORGHINI MODEL MISSING,MISSING,1996,1996,Licensed,12,12,15,16,15,14,15,15,15,15
Other vehicles,LAMBORGHINI,LAMBORGHINI MODEL MISSING,MISSING,1996,1996,SORN,3,2,2,0,0,0,0,1,1,2
Other vehicles,LAMBORGHINI,LAMBORGHINI MODEL MISSING,MISSING,1995,1995,Licensed,7,7,7,6,7,7,7,5,6,6
Other vehicles,LAMBORGHINI,LAMBORGHINI MODEL MISSING,MISSING,1995,1995,SORN,1,1,1,1,1,1,1,1,1,1
Other vehicles,LAMBORGHINI,LAMBORGHINI MODEL MISSING,MISSING,1994,1994,Licensed,22,23,23,26,25,25,24,25,26,27
Other vehicles,LAMBORGHINI,LAMBORGHINI MODEL MISSING,MISSING,1994,1994,SORN,4,4,4,3,3,3,4,4,3,2
Other vehicles,LAMBORGHINI,LAMBORGHINI MODEL MISSING,MISSING,1993,1993,Licensed,21,20,22,21,24,29,28,30,31,34
Other vehicles,LAMBORGHINI,LAMBORGHINI MODEL MISSING,MISSING,1993,1993,SORN,7,8,7,7,7,4,4,3,3,3
Other vehicles,LAMBORGHINI,LAMBORGHINI MODEL MISSING,MISSING,1992,1992,Licensed,12,11,13,14,15,14,14,15,16,17
Other vehicles,LAMBORGHINI,LAMBORGHINI MODEL MISSING,MISSING,1992,1992,SORN,4,4,3,5,4,4,4,3,3,2
Other vehicles,LAMBORGHINI,LAMBORGHINI MODEL MISSING,MISSING,1991,1991,Licensed,17,15,17,19,20,18,19,19,18,20
Other vehicles,LAMBORGHINI,LAMBORGHINI MODEL MISSING,MISSING,1991,1991,SORN,6,6,4,4,4,4,3,3,4,2
Other vehicles,LAMBORGHINI,LAMBORGHINI MODEL MISSING,MISSING,1990,1990,Licensed,17,15,14,17,17,18,15,15,17,19
Other vehicles,LAMBORGHINI,LAMBORGHINI MODEL MISSING,MISSING,1990,1990,SORN,10,11,11,9,9,8,7,6,6,5
Other vehicles,LAMBORGHINI,LAMBORGHINI MODEL MISSING,MISSING,1989,1989,Licensed,29,29,30,28,28,28,29,27,30,30
Other vehicles,LAMBORGHINI,LAMBORGHINI MODEL MISSING,MISSING,1989,1989,SORN,4,5,5,6,7,6,6,6,3,2
Other vehicles,LAMBORGHINI,LAMBORGHINI MODEL MISSING,MISSING,1988,1988,Licensed,22,20,21,26,28,30,27,28,33,35
Other vehicles,LAMBORGHINI,LAMBORGHINI MODEL MISSING,MISSING,1988,1988,SORN,13,13,13,10,7,6,6,5,1,1
Other vehicles,LAMBORGHINI,LAMBORGHINI MODEL MISSING,MISSING,1987,1987,Licensed,15,15,15,16,17,16,16,16,16,16
Other vehicles,LAMBORGHINI,LAMBORGHINI MODEL MISSING,MISSING,1987,1987,SORN,4,4,3,3,3,4,3,3,2,2
Other vehicles,LAMBORGHINI,LAMBORGHINI MODEL MISSING,MISSING,1986,1986,Licensed,12,13,15,15,16,15,16,16,16,17
Other vehicles,LAMBORGHINI,LAMBORGHINI MODEL MISSING,MISSING,1986,1986,SORN,5,4,3,3,3,3,2,1,1,0
Other vehicles,LAMBORGHINI,LAMBORGHINI MODEL MISSING,MISSING,1985,1985,Licensed,10,9,8,14,12,12,14,15,16,18
Other vehicles,LAMBORGHINI,LAMBORGHINI MODEL MISSING,MISSING,1985,1985,SORN,9,10,9,5,5,5,5,3,3,1
Other vehicles,LAMBORGHINI,LAMBORGHINI MODEL MISSING,MISSING,1984,1984,Licensed,6,6,7,8,8,9,9,9,9,9
Other vehicles,LAMBORGHINI,LAMBORGHINI MODEL MISSING,MISSING,1984,1984,SORN,2,2,2,1,1,1,1,1,1,1
Other vehicles,LAMBORGHINI,LAMBORGHINI MODEL MISSING,MISSING,1983,1983,Licensed,2,2,2,2,2,2,2,2,2,2
Other vehicles,LAMBORGHINI,LAMBORGHINI MODEL MISSING,MISSING,1983,1983,SORN,1,1,1,1,1,1,1,1,1,1
Other vehicles,LAMBORGHINI,LAMBORGHINI MODEL MISSING,MISSING,1982,[x],Licensed,1,1,1,1,1,1,1,1,1,1
Other vehicles,LAMBORGHINI,LAMBORGHINI MODEL MISSING,MISSING,1982,1982,Licensed,3,3,4,4,5,4,4,4,4,4
Other vehicles,LAMBORGHINI,LAMBORGHINI MODEL MISSING,MISSING,1982,1982,SORN,4,4,3,3,2,2,2,2,2,3
Other vehicles,LAMBORGHINI,LAMBORGHINI MODEL MISSING,MISSING,1982,1981,Licensed,0,0,1,1,1,1,1,1,1,1
Other vehicles,LAMBORGHINI,LAMBORGHINI MODEL MISSING,MISSING,1981,1981,Licensed,6,6,7,7,6,6,5,5,5,5
Other vehicles,LAMBORGHINI,LAMBORGHINI MODEL MISSING,MISSING,1981,1981,SORN,2,2,1,1,2,2,2,2,2,3
Other vehicles,LAMBORGHINI,LAMBORGHINI MODEL MISSING,MISSING,1980,1980,Licensed,7,9,9,9,9,9,10,10,10,9
Other vehicles,LAMBORGHINI,LAMBORGHINI MODEL MISSING,MISSING,1980,1980,SORN,6,4,4,4,4,4,3,2,2,3
Other vehicles,LAMBORGHINI,LAMBORGHINI MODEL MISSING,MISSING,1979,1979,Licensed,7,7,7,7,7,9,9,8,10,10
Other vehicles,LAMBORGHINI,LAMBORGHINI MODEL MISSING,MISSING,1979,1979,SORN,7,7,7,6,6,4,4,5,3,2
Other vehicles,LAMBORGHINI,LAMBORGHINI MODEL MISSING,MISSING,1978,1978,Licensed,3,3,2,2,2,2,2,2,3,3
Other vehicles,LAMBORGHINI,LAMBORGHINI MODEL MISSING,MISSING,1978,1978,SORN,0,0,0,0,1,1,1,1,0,0
Cars,LAMBORGHINI,LAMBORGHINI MURCIELAGO,MURCIELAGO,[x],2010,Licensed,0,0,0,2,1,3,2,2,1,0
Cars,LAMBORGHINI,LAMBORGHINI MURCIELAGO,MURCIELAGO,[x],2010,SORN,7,7,6,5,6,4,5,3,2,1
Cars,LAMBORGHINI,LAMBORGHINI MURCIELAGO,MURCIELAGO,[x],2009,Licensed,6,5,7,4,8,7,6,7,5,0
Cars,LAMBORGHINI,LAMBORGHINI MURCIELAGO,MURCIELAGO,[x],2009,SORN,8,8,8,11,7,7,4,3,2,0
Cars,LAMBORGHINI,LAMBORGHINI MURCIELAGO,MURCIELAGO,[x],2008,Licensed,5,7,5,7,5,5,5,4,4,1
Cars,LAMBORGHINI,LAMBORGHINI MURCIELAGO,MURCIELAGO,[x],2008,SORN,5,4,4,2,3,2,3,1,0,0
Cars,LAMBORGHINI,LAMBORGHINI MURCIELAGO,MURCIELAGO,[x],2007,Licensed,5,3,4,1,0,0,0,2,2,2
Cars,LAMBORGHINI,LAMBORGHINI MURCIELAGO,MURCIELAGO,[x],2007,SORN,1,1,1,4,5,4,3,1,1,0
Cars,LAMBORGHINI,LAMBORGHINI MURCIELAGO,MURCIELAGO,[x],2006,Licensed,0,2,2,1,2,1,0,0,0,0
Cars,LAMBORGHINI,LAMBORGHINI MURCIELAGO,MURCIELAGO,[x],2006,SORN,3,2,2,2,1,0,0,0,0,0
Cars,LAMBORGHINI,LAMBORGHINI MURCIELAGO,MURCIELAGO,[x],2005,Licensed,1,1,1,1,1,0,0,0,0,0
Cars,LAMBORGHINI,LAMBORGHINI MURCIELAGO,MURCIELAGO,[x],2005,SORN,2,2,2,2,2,2,2,1,1,1
Cars,LAMBORGHINI,LAMBORGHINI MURCIELAGO,MURCIELAGO,[x],2004,Licensed,2,1,0,0,0,0,1,2,0,0
Cars,LAMBORGHINI,LAMBORGHINI MURCIELAGO,MURCIELAGO,[x],2004,SORN,0,1,1,1,1,1,0,0,1,1
Cars,LAMBORGHINI,LAMBORGHINI MURCIELAGO,MURCIELAGO,[x],2003,Licensed,0,1,3,1,3,2,3,2,2,1
Cars,LAMBORGHINI,LAMBORGHINI MURCIELAGO,MURCIELAGO,[x],2003,SORN,7,7,5,6,4,3,3,3,2,1
Cars,LAMBORGHINI,LAMBORGHINI MURCIELAGO,MURCIELAGO,[x],2002,Licensed,0,0,0,0,0,0,1,1,1,0
Cars,LAMBORGHINI,LAMBORGHINI MURCIELAGO,MURCIELAGO,[x],2002,SORN,3,3,2,2,2,2,1,1,1,1
Cars,LAMBORGHINI,LAMBORGHINI MURCIELAGO,MURCIELAGO,[x],1987,Licensed,0,0,0,0,1,0,0,0,0,0
Cars,LAMBORGHINI,LAMBORGHINI MURCIELAGO,MURCIELAGO,[x],1987,SORN,1,1,1,1,0,1,0,0,0,0
Cars,LAMBORGHINI,LAMBORGHINI MURCIELAGO,MURCIELAGO,2010,2010,Licensed,2,2,1,1,2,1,2,3,3,3
Cars,LAMBORGHINI,LAMBORGHINI MURCIELAGO,MURCIELAGO,2010,2010,SORN,0,2,3,3,2,3,2,2,2,2
Cars,LAMBORGHINI,LAMBORGHINI MURCIELAGO,MURCIELAGO,2009,2009,Licensed,4,3,2,1,3,4,5,4,3,5
Cars,LAMBORGHINI,LAMBORGHINI MURCIELAGO,MURCIELAGO,2009,2009,SORN,4,4,5,6,4,3,3,3,3,3
Cars,LAMBORGHINI,LAMBORGHINI MURCIELAGO,MURCIELAGO,2008,2008,Licensed,2,5,3,5,6,6,7,7,7,7
Cars,LAMBORGHINI,LAMBORGHINI MURCIELAGO,MURCIELAGO,2008,2008,SORN,8,4,7,5,4,4,3,2,2,2
Cars,LAMBORGHINI,LAMBORGHINI MURCIELAGO,MURCIELAGO,2008,2007,SORN,1,1,1,1,1,1,1,1,1,1
Cars,LAMBORGHINI,LAMBORGHINI MURCIELAGO,MURCIELAGO,2007,2007,Licensed,3,5,6,6,10,10,11,11,10,9
Cars,LAMBORGHINI,LAMBORGHINI MURCIELAGO,MURCIELAGO,2007,2007,SORN,14,12,12,13,8,7,8,8,10,7
Cars,LAMBORGHINI,LAMBORGHINI MURCIELAGO,MURCIELAGO,2006,2006,Licensed,3,5,1,1,3,3,5,4,3,4
Cars,LAMBORGHINI,LAMBORGHINI MURCIELAGO,MURCIELAGO,2006,2006,SORN,5,4,6,8,6,5,3,3,3,3
Cars,LAMBORGHINI,LAMBORGHINI MURCIELAGO,MURCIELAGO,2005,2005,Licensed,4,2,6,4,5,8,7,12,13,10
Cars,LAMBORGHINI,LAMBORGHINI MURCIELAGO,MURCIELAGO,2005,2005,SORN,9,14,10,12,11,7,9,4,3,5
Cars,LAMBORGHINI,LAMBORGHINI MURCIELAGO,MURCIELAGO,2004,2004,Licensed,5,8,7,7,8,5,10,12,10,10
Cars,LAMBORGHINI,LAMBORGHINI MURCIELAGO,MURCIELAGO,2004,2004,SORN,12,9,10,10,9,11,7,5,7,6
Cars,LAMBORGHINI,LAMBORGHINI MURCIELAGO,MURCIELAGO,2003,2003,Licensed,8,8,8,6,10,11,11,18,15,19
Cars,LAMBORGHINI,LAMBORGHINI MURCIELAGO,MURCIELAGO,2003,2003,SORN,17,17,17,18,17,13,15,10,11,7
Cars,LAMBORGHINI,LAMBORGHINI MURCIELAGO,MURCIELAGO,2002,2002,Licensed,12,7,7,9,8,9,10,11,15,15
Cars,LAMBORGHINI,LAMBORGHINI MURCIELAGO,MURCIELAGO,2002,2002,SORN,11,13,15,13,14,14,12,10,6,6
Other vehicles,LAMBORGHINI,LAMBORGHINI SPARK,SPARK 185,2023,2023,Licensed,1,[z],[z],[z],[z],[z],[z],[z],[z],[z]
Other vehicles,LAMBORGHINI,LAMBORGHINI SPIRE,SPIRE 90 TREND,2022,2022,Licensed,1,1,[z],[z],[z],[z],[z],[z],[z],[z]
Other vehicles,LAMBORGHINI,LAMBORGHINI SPRINT,SPRINT 60,2023,2023,Licensed,2,[z],[z],[z],[z],[z],[z],[z],[z],[z]
Other vehicles,LAMBORGHINI,LAMBORGHINI SPRINT,SPRINT 60,2022,2022,SORN,1,1,[z],[z],[z],[z],[z],[z],[z],[z]
Other vehicles,LAMBORGHINI,LAMBORGHINI SPRINT,SPRINT 60,2021,2021,Licensed,0,0,1,[z],[z],[z],[z],[z],[z],[z]
Other vehicles,LAMBORGHINI,LAMBORGHINI SPRINT,SPRINT 60,2021,2021,SORN,1,1,0,[z],[z],[z],[z],[z],[z],[z]
Other vehicles,LAMBORGHINI,LAMBORGHINI STRIKE,STRIKE 110,2022,2022,Licensed,1,1,[z],[z],[z],[z],[z],[z],[z],[z]
Other vehicles,LAMBORGHINI,LAMBORGHINI STRIKE,STRIKE 110,2021,2021,Licensed,1,1,1,[z],[z],[z],[z],[z],[z],[z]
Other vehicles,LAMBORGHINI,LAMBORGHINI STRIKE,STRIKE 115,2023,2023,Licensed,1,[z],[z],[z],[z],[z],[z],[z],[z],[z]
Other vehicles,LAMBORGHINI,LAMBORGHINI STRIKE,STRIKE 115,2022,2022,Licensed,0,1,[z],[z],[z],[z],[z],[z],[z],[z]
Other vehicles,LAMBORGHINI,LAMBORGHINI STRIKE,STRIKE 125,2023,2023,Licensed,3,[z],[z],[z],[z],[z],[z],[z],[z],[z]
Other vehicles,LAMBORGHINI,LAMBORGHINI STRIKE,STRIKE 125,2022,2022,Licensed,3,3,[z],[z],[z],[z],[z],[z],[z],[z]
Cars,LAMBORGHINI,LAMBORGHINI URUS,URUS GRAPHITE CAPSULE AUTO,2022,2022,Licensed,9,9,[z],[z],[z],[z],[z],[z],[z],[z]
Cars,LAMBORGHINI,LAMBORGHINI URUS,URUS GRAPHITE CAPSULE AUTO,2021,2021,Licensed,1,2,2,[z],[z],[z],[z],[z],[z],[z]
Cars,LAMBORGHINI,LAMBORGHINI URUS,URUS PEARL CAPSULE V8 AUTO,2022,2022,Licensed,7,8,[z],[z],[z],[z],[z],[z],[z],[z]
Cars,LAMBORGHINI,LAMBORGHINI URUS,URUS PEARL CAPSULE V8 AUTO,2021,2021,Licensed,10,10,12,[z],[z],[z],[z],[z],[z],[z]
Cars,LAMBORGHINI,LAMBORGHINI URUS,URUS PEARL CAPSULE V8 AUTO,2021,2021,SORN,1,1,0,[z],[z],[z],[z],[z],[z],[z]
Cars,LAMBORGHINI,LAMBORGHINI URUS,URUS V8 AUTO,[x],2021,Licensed,0,2,0,[z],[z],[z],[z],[z],[z],[z]
Cars,LAMBORGHINI,LAMBORGHINI URUS,URUS V8 AUTO,[x],2021,SORN,1,0,0,[z],[z],[z],[z],[z],[z],[z]
Cars,LAMBORGHINI,LAMBORGHINI URUS,URUS V8 AUTO,[x],2020,Licensed,0,1,2,1,[z],[z],[z],[z],[z],[z]
Cars,LAMBORGHINI,LAMBORGHINI URUS,URUS V8 AUTO,[x],2020,SORN,1,0,0,0,[z],[z],[z],[z],[z],[z]
Cars,LAMBORGHINI,LAMBORGHINI URUS,URUS V8 AUTO,[x],2019,Licensed,1,2,2,1,1,[z],[z],[z],[z],[z]
Cars,LAMBORGHINI,LAMBORGHINI URUS,URUS V8 AUTO,[x],2019,SORN,2,1,1,0,0,[z],[z],[z],[z],[z]
Cars,LAMBORGHINI,LAMBORGHINI URUS,URUS V8 AUTO,[x],2018,Licensed,2,2,2,0,1,0,[z],[z],[z],[z]
Cars,LAMBORGHINI,LAMBORGHINI URUS,URUS V8 AUTO,2023,2023,Licensed,178,[z],[z],[z],[z],[z],[z],[z],[z],[z]
Cars,LAMBORGHINI,LAMBORGHINI URUS,URUS V8 AUTO,2023,2023,SORN,3,[z],[z],[z],[z],[z],[z],[z],[z],[z]
Cars,LAMBORGHINI,LAMBORGHINI URUS,URUS V8 AUTO,2023,2022,Licensed,1,[z],[z],[z],[z],[z],[z],[z],[z],[z]
Cars,LAMBORGHINI,LAMBORGHINI URUS,URUS V8 AUTO,2022,2022,Licensed,319,364,[z],[z],[z],[z],[z],[z],[z],[z]
Cars,LAMBORGHINI,LAMBORGHINI URUS,URUS V8 AUTO,2022,2022,SORN,21,3,[z],[z],[z],[z],[z],[z],[z],[z]
Cars,LAMBORGHINI,LAMBORGHINI URUS,URUS V8 AUTO,2022,2021,Licensed,1,0,[z],[z],[z],[z],[z],[z],[z],[z]
Cars,LAMBORGHINI,LAMBORGHINI URUS,URUS V8 AUTO,2021,2021,Licensed,247,275,305,[z],[z],[z],[z],[z],[z],[z]
Cars,LAMBORGHINI,LAMBORGHINI URUS,URUS V8 AUTO,2021,2021,SORN,38,18,3,[z],[z],[z],[z],[z],[z],[z]
Cars,LAMBORGHINI,LAMBORGHINI URUS,URUS V8 AUTO,2021,2020,Licensed,1,1,2,[z],[z],[z],[z],[z],[z],[z]
Cars,LAMBORGHINI,LAMBORGHINI URUS,URUS V8 AUTO,2021,2020,SORN,1,0,0,[z],[z],[z],[z],[z],[z],[z]
Cars,LAMBORGHINI,LAMBORGHINI URUS,URUS V8 AUTO,2020,2020,Licensed,182,208,239,263,[z],[z],[z],[z],[z],[z]
Cars,LAMBORGHINI,LAMBORGHINI URUS,URUS V8 AUTO,2020,2020,SORN,36,22,19,5,[z],[z],[z],[z],[z],[z]
Cars,LAMBORGHINI,LAMBORGHINI URUS,URUS V8 AUTO,2020,2019,Licensed,3,3,3,3,[z],[z],[z],[z],[z],[z]
Cars,LAMBORGHINI,LAMBORGHINI URUS,URUS V8 AUTO,2019,2019,Licensed,157,190,209,222,251,[z],[z],[z],[z],[z]
Cars,LAMBORGHINI,LAMBORGHINI URUS,URUS V8 AUTO,2019,2019,SORN,43,30,23,18,3,[z],[z],[z],[z],[z]
Cars,LAMBORGHINI,LAMBORGHINI URUS,URUS V8 AUTO,2018,2018,Licensed,54,54,58,66,71,81,[z],[z],[z],[z]
Cars,LAMBORGHINI,LAMBORGHINI URUS,URUS V8 AUTO,2018,2018,SORN,19,18,14,12,8,0,[z],[z],[z],[z]
Light goods vehicles,LAMBORGHINI,LAMBORGHINI URUS,URUS V8 AUTO,2023,2023,Licensed,1,[z],[z],[z],[z],[z],[z],[z],[z],[z]
Light goods vehicles,LAMBORGHINI,LAMBORGHINI URUS,URUS V8 AUTO,2021,2021,Licensed,5,5,5,[z],[z],[z],[z],[z],[z],[z]
Light goods vehicles,LAMBORGHINI,LAMBORGHINI URUS,URUS V8 AUTO,2020,2020,Licensed,1,1,2,3,[z],[z],[z],[z],[z],[z]
Light goods vehicles,LAMBORGHINI,LAMBORGHINI URUS,URUS V8 AUTO,2019,2019,Licensed,8,9,12,11,12,[z],[z],[z],[z],[z]
Light goods vehicles,LAMBORGHINI,LAMBORGHINI URUS,URUS V8 AUTO,2019,2019,SORN,1,0,0,1,0,[z],[z],[z],[z],[z]
Light goods vehicles,LAMBORGHINI,LAMBORGHINI URUS,URUS V8 AUTO,2018,2018,Licensed,2,3,3,4,5,8,[z],[z],[z],[z]
Light goods vehicles,LAMBORGHINI,LAMBORGHINI URUS,URUS V8 AUTO,2018,2018,SORN,2,1,1,2,1,0,[z],[z],[z],[z]
Cars,LAMBORGHINI,LAMBORGHINI URUS,URUS V8 PERFORMANTE AUTO,2023,2023,Licensed,139,[z],[z],[z],[z],[z],[z],[z],[z],[z]
Cars,LAMBORGHINI,LAMBORGHINI URUS,URUS V8 S AUTO,2023,2023,Licensed,162,[z],[z],[z],[z],[z],[z],[z],[z],[z]
Cars,LAMBORGHINI,LAMBORGHINI URUS,URUS V8 S AUTO,2023,2023,SORN,2,[z],[z],[z],[z],[z],[z],[z],[z],[z]
